1	442
2	680
7	554
8	792
9	694
10	456
13	16
14	254
15	16
16	254
21	30
22	268
23	30
24	268
25	680
26	442
27	310
28	72
49	16
50	254
51	16
52	254
53	16
54	254
67	16
68	254
69	16
70	254
71	30
72	268
79	16
80	254
81	484
82	722
83	414
84	652
85	540
86	778
87	16
88	254
91	442
92	680
93	16
94	254
95	554
96	792
97	16
98	254
103	16
104	254
105	722
106	484
107	44
108	282
117	338
118	100
119	16
120	254
127	722
128	484
129	338
130	100
143	16
144	254
145	44
146	282
151	16
152	254
153	324
154	86
155	750
156	512
157	58
158	296
163	16
164	254
165	16
166	254
171	142
172	380
179	156
180	394
181	16
182	254
183	44
184	282
185	16
186	254
187	16
188	254
191	366
192	128
193	16
194	254
195	16
196	254
197	16
198	254
199	526
200	764
205	16
206	254
209	16
210	254
211	16
212	254
213	414
214	652
215	16
216	254
217	30
218	268
219	750
220	512
229	16
230	254
233	456
234	694
235	44
236	282
237	30
238	268
255	16
256	254
259	16
260	254
261	16
262	254
263	16
264	254
265	428
266	666
267	296
268	58
269	16
270	254
271	442
272	680
273	156
274	394
275	442
276	680
277	442
278	680
279	58
280	296
281	16
282	254
283	394
284	156
285	16
286	254
287	16
288	254
289	16
290	254
291	792
292	554
293	170
294	408
295	16
296	254
297	16
298	254
299	16
300	254
301	268
302	30
303	16
304	254
305	16
306	254
307	16
308	254
309	352
310	114
311	16
312	254
313	16
314	254
317	16
318	254
319	16
320	254
321	296
322	58
323	16
324	254
325	16
326	254
327	16
328	254
329	142
330	380
331	16
332	254
333	792
334	554
335	352
336	114
337	16
338	254
339	16
340	254
341	16
342	254
343	16
344	254
345	16
346	254
347	16
348	254
349	526
350	764
351	30
352	268
353	30
354	268
355	30
356	268
357	722
358	484
359	142
360	380
361	30
362	268
363	30
364	268
365	456
366	694
367	30
368	268
369	268
370	30
371	16
372	254
373	86
374	324
375	30
376	268
377	428
378	666
379	30
380	268
381	540
382	778
383	30
384	268
385	30
386	268
387	30
388	268
389	778
390	540
391	30
392	268
393	30
394	268
395	30
396	268
397	16
398	254
399	282
400	44
401	30
402	268
403	30
404	268
405	30
406	268
409	30
410	268
411	30
412	268
413	30
414	268
415	30
416	268
417	44
418	282
419	694
420	456
435	30
436	268
439	86
440	324
441	30
442	268
443	16
444	254
449	30
450	268
451	540
452	778
455	16
456	254
457	30
458	268
459	268
460	30
461	30
462	268
463	30
464	268
465	30
466	268
467	30
468	268
469	30
470	268
471	16
472	254
473	30
474	268
475	540
476	778
477	512
478	750
479	30
480	268
481	708
482	470
485	16
486	254
489	30
490	268
491	666
492	428
493	30
494	268
495	16
496	254
515	338
516	100
517	30
518	268
519	428
520	666
523	540
524	778
525	44
526	282
527	30
528	268
529	540
530	778
533	142
534	380
535	16
536	254
537	16
538	254
539	16
540	254
541	750
542	512
543	764
544	526
545	72
546	310
547	142
548	380
549	16
550	254
551	792
552	554
553	470
554	708
555	512
556	750
557	30
558	268
559	380
560	142
561	310
562	72
563	456
564	694
565	282
566	44
567	30
568	268
569	30
570	268
571	30
572	268
573	338
574	100
575	666
576	428
577	254
578	16
579	282
580	44
581	16
582	254
583	44
584	282
585	736
586	498
587	414
588	652
589	380
590	142
591	680
592	442
593	30
594	268
595	30
596	268
597	30
598	268
599	750
600	512
601	30
602	268
603	30
604	268
605	736
606	498
607	428
608	666
609	16
610	254
611	30
612	268
613	30
614	268
615	30
616	268
617	30
618	268
619	30
620	268
621	680
622	442
623	352
624	114
625	30
626	268
627	708
628	470
629	30
630	268
631	86
632	324
633	30
634	268
635	778
636	540
637	16
638	254
639	736
640	498
641	498
642	736
643	30
644	268
645	142
646	380
651	16
652	254
653	268
654	30
661	352
662	114
663	414
664	652
665	16
666	254
667	16
668	254
671	156
672	394
677	750
678	512
679	30
680	268
681	30
682	268
683	338
684	100
685	456
686	694
687	268
688	30
689	30
690	268
691	30
692	268
693	484
694	722
703	352
704	114
705	16
706	254
711	16
712	254
713	442
714	680
715	16
716	254
717	16
718	254
719	16
720	254
721	16
722	254
723	16
724	254
725	16
726	254
727	142
728	380
729	30
730	268
731	30
732	268
733	30
734	268
735	30
736	268
737	30
738	268
739	30
740	268
741	296
742	58
743	30
744	268
745	352
746	114
747	268
748	30
749	30
750	268
751	30
752	268
753	694
754	456
755	30
756	268
757	456
758	694
759	366
760	128
761	30
762	268
763	30
764	268
765	16
766	254
767	128
768	366
769	30
770	268
771	16
772	254
773	16
774	254
775	540
776	778
783	30
784	268
785	16
786	254
787	142
788	380
789	268
790	30
791	30
792	268
793	352
794	114
795	708
796	470
797	30
798	268
799	442
800	680
801	30
802	268
803	30
804	268
805	764
806	526
807	30
808	268
809	268
810	30
811	30
812	268
813	30
814	268
815	30
816	268
817	338
818	100
819	30
820	268
821	680
822	442
823	366
824	128
825	30
826	268
827	16
828	254
829	30
830	268
833	666
834	428
835	30
836	268
837	30
838	268
839	310
840	72
841	16
842	254
843	16
844	254
845	736
846	498
847	114
848	352
849	156
850	394
859	30
860	268
861	254
862	16
863	722
864	484
865	30
866	268
867	30
868	268
869	414
870	652
871	750
872	512
875	30
876	268
877	30
878	268
879	30
880	268
881	30
882	268
883	30
884	268
885	30
886	268
887	30
888	268
889	30
890	268
891	30
892	268
893	30
894	268
895	30
896	268
897	30
898	268
899	30
900	268
901	30
902	268
903	254
904	16
905	100
906	338
911	254
912	16
913	30
914	268
915	16
916	254
